ERR2840913	ERR2840898	ERR2840915	ERR2840901	ERR2840908	ERR2840936	ERR2840926	ERR2840892	ERR2840903	ERR2840906	ERR2840893	ERR2840925	ERR2840934	ERR2840910	ERR2840940	ERR2840924	ERR2840894	ERR2840937	ERR2840897	ERR2840914	ERR2840890	ERR2840928	ERR2840922	ERR2840911	ERR2840929	ERR2840912	ERR2840888	ERR2840923	ERR2840916	ERR2840909	ERR2840939	ERR2840895	ERR2840917	ERR2840938	ERR2840896	ERR2840889	ERR2840900	ERR2840904	ERR2840941	ERR2840919	ERR2840902	ERR2840942	ERR2840921	ERR2840935	ERR2840899	ERR2840932	ERR2840930	ERR2840933	ERR2840905	ERR2840891	ERR2840927	ERR2840931	ERR2840918	ERR2840907	ERR2840920
Claviceps	0	7	11	0	0	1	6	1	1	6	0	2	19	0	0	11	9	9	7	2	2	1	13	0	15	0	2	13	2	1	9	3	13	1	2	1	8	2	50	77	13	21	9	2	4	2	64	4	0	5	7	9	1	1	26
Epichloe	6	33	50	6	28	15	30	16	22	46	6	33	45	12	7	7	27	117	32	8	22	24	60	14	40	20	6	54	7	9	51	20	19	52	6	11	9	6	54	41	23	54	37	56	8	30	32	15	5	6	17	67	6	10	26
Metarhizium	128	17	79	153	4	115	101	23	17	16	2	142	53	9	19	32	95	27	31	13	40	12	125	4	144	100	53	69	14	21	68	16	32	90	13	9	50	15	146	96	60	143	165	131	31	56	11	48	8	8	42	71	13	35	54
Atkinsonella	2	2	9	3	0	12	4	2	5	0	1	10	21	0	3	0	1	4	7	2	7	0	1	0	2	0	1	3	0	2	2	32	10	6	1	1	33	1	2	0	2	2	8	20	1	3	0	1	0	0	2	8	5	2	1
Pochonia	2	4	39	0	1	11	13	23	5	0	0	58	8	15	4	2	11	18	32	6	39	1	37	0	5	5	16	9	7	1	74	12	47	14	7	2	12	5	26	17	12	9	25	52	6	13	8	6	5	5	15	42	12	6	9
Paecilomyces	0	2	46	0	0	3	4	1	0	0	0	7	4	0	2	0	0	1	9	2	0	0	1	0	1	0	1	0	0	0	4	0	0	0	2	0	2	1	0	0	7	3	4	3	0	2	0	4	0	0	1	3	0	2	3
Torrubiella	0	1	19	2	0	3	11	3	0	2	2	14	18	0	0	3	6	4	29	3	44	0	8	0	1	73	11	8	0	1	15	3	5	14	5	3	1	0	10	0	11	6	8	22	2	0	8	9	0	2	14	19	16	13	5
Moelleriella	2	4	19	4	1	6	8	3	0	0	1	7	9	1	2	0	15	4	4	8	8	0	10	1	5	0	9	4	6	0	6	20	7	2	0	1	7	0	2	0	8	3	19	12	1	5	0	6	1	3	19	20	6	1	3
Clonostachys	7	14	32	4	11	102	40	16	5	20	0	32	24	4	7	11	19	3	76	4	155	204	31	34	98	3	25	132	27	3	70	16	8	16	3	10	28	6	58	67	38	18	42	9	35	72	186	19	3	7	37	121	7	20	15
Geosmithia	34	3	37	11	0	24	52	25	11	27	3	74	38	13	5	10	66	31	27	14	42	12	34	11	70	13	14	23	11	21	45	12	38	46	29	15	24	25	58	44	12	44	46	36	15	24	74	12	16	3	43	43	18	12	20
Gliomastix	4	4	30	0	0	13	31	17	2	7	0	15	31	1	0	1	14	12	14	11	29	5	21	4	20	4	24	5	4	3	18	8	5	21	0	10	11	5	3	6	11	15	74	21	5	3	6	4	3	3	21	18	20	5	7
Nectria	3	2	2	22	2	84	11	4	0	40	1	16	7	5	4	9	9	7	7	6	0	1	29	3	54	5	9	32	5	2	68	7	17	8	3	2	21	7	2	9	26	30	21	5	9	34	12	4	4	6	14	21	11	3	18
Fusarium	276	309	596	325	211	1216	812	550	346	711	59	987	871	356	1352	389	792	767	354	421	1274	1252	1024	194	1103	454	578	1342	311	157	1607	547	651	1209	304	390	510	252	1288	1009	872	1291	1033	1011	330	1078	1144	823	174	944	770	1659	304	250	492
Pseudonectria	4	2	31	94	19	65	28	28	3	42	19	23	9	20	2	10	25	18	16	3	25	11	23	1	45	1	16	23	7	4	98	19	3	18	4	2	44	13	40	22	54	15	32	9	4	31	27	5	22	3	8	23	10	10	18
Calonectria	8	24	119	28	2	75	61	66	14	34	19	63	66	29	135	27	61	120	60	83	184	92	131	17	35	46	28	44	36	4	102	41	156	80	19	34	58	23	96	196	98	34	96	57	38	95	20	33	8	15	86	129	8	21	86
Neonectria	24	31	51	6	4	40	42	19	9	76	2	105	42	4	87	15	36	22	29	94	14	6	58	5	13	8	24	23	1	1	76	70	38	61	3	7	92	17	52	9	30	75	54	102	27	47	27	71	7	1	51	47	24	28	15
Ilyonectria	1	12	9	6	1	31	27	12	22	19	0	21	29	2	2	2	24	8	8	5	106	10	25	27	8	12	9	1	1	0	5	14	8	18	7	2	9	1	82	10	5	21	22	21	9	17	4	5	4	4	18	32	10	9	16
Dactylonectria	0	2	11	86	1	29	17	8	4	9	0	20	6	8	1	9	15	27	15	8	1	1	21	2	26	13	4	20	1	0	31	16	49	25	1	4	15	5	24	14	12	17	45	30	3	25	33	5	0	8	13	43	17	4	1
Aquanectria	7	10	9	1	2	18	28	4	1	6	1	10	6	19	6	1	155	9	4	7	19	23	20	26	8	38	10	37	3	4	38	5	26	19	8	1	22	9	2	9	11	17	25	18	13	17	4	4	1	4	18	26	10	4	10
Coccinonectria	1	2	2	20	15	20	10	1	13	15	5	12	3	2	0	17	5	2	8	4	3	0	9	0	19	2	3	39	1	11	0	22	27	1	2	1	17	0	55	43	8	16	43	4	3	2	77	21	20	0	5	14	4	11	13
Xenoacremonium	4	11	49	3	3	6	13	5	7	0	2	7	19	3	6	8	17	8	18	12	24	1	16	0	30	5	3	11	2	0	29	21	58	28	19	3	1	5	1	1	13	6	25	42	5	5	1	11	0	1	35	53	22	4	8
Corinectria	4	2	7	1	0	9	14	6	11	4	3	18	1	5	0	13	7	5	25	50	18	2	11	0	4	3	14	71	1	1	2	5	4	3	3	4	16	1	19	2	25	15	15	10	12	61	6	4	2	2	20	20	12	12	8
Tolypocladium	7	19	47	10	0	38	54	10	8	29	1	76	29	4	13	24	107	26	46	17	47	6	58	3	9	13	22	48	18	4	4	30	26	26	16	15	25	6	5	6	40	48	98	26	15	7	27	18	7	14	87	30	37	18	12
Hirsutella	10	9	27	7	19	50	22	11	7	32	1	31	17	10	18	11	62	25	25	16	75	1	26	5	22	5	29	52	18	2	9	20	18	8	1	11	89	9	22	29	61	38	78	35	21	40	24	11	7	6	50	40	9	20	24
Drechmeria	5	8	21	2	0	26	13	7	1	2	1	51	5	1	2	3	11	54	13	4	12	41	15	0	13	10	18	4	6	1	23	12	33	2	15	1	70	1	6	5	47	22	28	10	7	10	10	5	5	2	19	27	15	12	8
Ophiocordyceps	13	60	144	21	8	64	99	42	29	69	8	166	29	55	66	29	78	176	66	48	139	121	76	5	140	49	143	134	44	12	69	91	42	49	19	14	122	35	88	86	190	175	235	99	32	80	157	55	11	15	109	112	54	34	54
Purpureocillium	3	7	19	4	2	37	8	34	2	13	62	40	24	2	12	15	33	36	24	9	95	1	30	6	18	31	7	47	17	5	2	14	51	234	12	5	10	3	67	54	23	140	48	12	15	17	30	3	0	4	15	11	21	4	20
Beauveria	14	38	7	9	6	112	56	20	28	72	3	40	69	20	131	54	58	83	35	53	110	145	61	9	17	18	21	141	52	23	101	38	40	27	20	19	36	16	241	105	71	252	98	42	31	36	40	100	12	9	122	84	20	20	42
Cordyceps	32	26	146	20	11	194	211	74	35	132	15	254	169	22	282	70	183	130	132	97	496	165	172	7	187	67	128	195	58	14	131	58	88	74	22	38	76	47	154	111	283	218	429	80	47	110	196	130	22	45	207	194	70	84	89
Lecanicillium	5	11	25	9	3	65	50	16	28	73	2	57	6	2	10	15	37	45	10	14	6	7	102	2	27	10	28	33	96	2	9	18	90	12	19	14	20	11	140	51	110	29	72	28	20	25	17	31	11	2	32	32	37	21	26
Stachybotrys	7	3	4	0	3	19	20	10	0	3	0	26	11	3	9	5	21	3	6	14	2	2	18	1	68	1	5	5	1	4	19	6	26	21	4	118	4	1	12	1	17	13	34	11	4	12	5	29	2	1	4	15	36	3	4
Memnoniella	1	2	10	0	8	12	15	5	2	3	1	25	5	1	4	2	13	9	29	13	21	8	6	1	17	9	0	8	18	0	5	6	19	4	7	7	50	3	5	49	12	27	35	11	5	5	13	37	4	1	20	14	32	8	12
Paramyrothecium	1	2	9	3	1	28	19	6	1	22	2	9	14	6	2	3	10	3	8	6	47	0	5	0	31	6	6	6	4	0	7	2	9	12	0	1	9	2	75	3	4	39	43	12	5	6	7	5	2	0	11	19	0	3	6
Sarocladium	4	1	38	2	0	11	17	5	5	13	5	20	3	3	2	3	24	9	7	3	7	5	34	2	8	15	8	2	4	2	2	4	25	2	3	0	11	17	8	54	20	15	23	16	10	7	7	7	2	5	12	12	15	6	24
Ustilaginoidea	7	12	11	6	0	37	52	7	4	91	0	106	21	1	6	5	50	136	10	49	19	28	6	1	39	4	7	12	1	10	106	21	63	12	7	13	15	3	4	27	14	8	17	28	8	14	23	23	7	3	15	39	25	5	48
Acremonium	4	0	8	13	1	11	2	4	0	31	0	11	12	2	2	4	27	3	21	3	9	0	5	1	5	1	2	4	3	0	5	1	1	16	3	2	9	0	1	2	7	16	44	5	2	1	1	16	0	1	41	2	1	7	5
Trichothecium	16	17	31	16	3	29	36	32	7	42	3	32	20	20	15	18	22	28	24	109	71	13	38	4	64	19	49	27	44	10	19	14	15	36	34	7	54	12	54	96	38	49	85	18	21	29	140	17	11	12	41	33	8	21	60
Scedosporium	2	14	24	7	11	52	88	28	18	15	3	27	10	8	9	9	46	25	13	12	11	5	36	20	28	26	17	57	10	7	6	22	28	21	15	20	16	14	6	89	29	20	61	17	13	45	37	17	4	3	36	40	21	6	34
Ceratocystis	16	14	55	12	5	67	55	77	89	56	5	61	24	16	20	23	41	30	41	68	21	28	54	9	49	29	36	76	32	16	12	157	53	33	9	26	102	14	76	16	112	51	68	38	24	112	22	45	8	6	70	63	11	18	23
Ambrosiella	6	4	11	3	0	3	11	8	0	7	0	29	2	0	0	1	64	3	8	6	9	2	15	0	21	4	18	4	2	1	30	2	6	5	1	3	13	1	2	8	45	1	14	8	2	9	3	8	1	1	11	8	18	10	5
Thielaviopsis	9	21	47	34	2	47	85	45	13	62	9	65	61	5	9	218	45	66	36	20	132	71	72	7	149	41	64	627	18	13	19	72	36	56	6	15	66	19	103	214	208	147	112	68	39	33	131	60	7	7	92	91	70	28	49
Chalaropsis	1	1	12	25	2	11	44	5	15	6	2	20	8	16	3	4	8	9	8	8	0	1	12	6	25	8	2	11	2	2	13	14	42	4	6	6	3	7	1	23	18	18	9	7	7	10	2	19	0	9	23	12	6	1	23
Davidsoniella	6	3	16	1	4	19	84	15	4	15	2	43	30	8	46	19	33	6	4	2	13	1	28	7	10	24	19	84	5	3	12	20	35	124	6	155	10	31	8	27	16	13	28	23	1	14	43	12	4	3	17	8	12	11	36
Endoconidiophora	7	7	15	1	0	5	14	22	21	38	5	10	10	11	1	5	8	9	9	11	6	10	27	3	8	4	3	12	15	3	5	46	10	3	1	1	28	6	18	9	13	20	18	11	9	3	25	4	4	2	12	7	8	0	9
Huntiella	4	17	23	6	8	40	93	18	4	3	2	69	13	15	118	7	18	54	12	16	13	24	40	6	43	12	7	9	6	5	3	21	14	89	10	7	171	7	44	46	28	28	72	15	33	28	7	22	5	34	11	69	13	13	14
Bretziella	5	0	2	11	0	2	6	7	5	5	2	22	3	5	1	1	6	18	21	0	214	3	29	1	6	4	7	13	2	2	17	8	10	23	5	0	9	2	87	6	7	174	18	10	4	28	2	0	0	4	18	13	1	0	0
Berkeleyomyces	1	2	6	203	2	12	86	6	12	3	1	29	15	0	1	7	5	2	15	4	33	160	36	0	66	6	7	26	5	0	65	23	77	46	3	3	2	0	38	4	4	5	28	24	7	31	62	5	1	3	67	82	24	0	0
Knoxdaviesia	11	11	35	6	5	19	11	54	4	30	1	41	58	10	5	11	52	9	27	23	16	1	28	11	29	7	23	51	17	7	11	16	20	25	18	14	18	2	45	46	173	19	53	27	12	54	22	13	8	3	60	31	39	20	19
Chaetosphaerella	115	215	618	84	24	390	715	329	97	543	31	1157	298	36	132	173	788	322	577	335	424	326	505	39	475	203	339	391	241	66	295	374	390	307	98	126	518	97	459	224	779	1758	1485	545	168	389	290	364	89	91	679	610	256	398	261
Scortechinia	282	370	1234	246	147	745	1172	685	352	924	80	2172	757	120	344	340	1558	853	1229	693	1088	465	1000	91	930	494	979	940	537	200	632	760	1048	813	283	485	1076	174	785	685	1737	2214	2838	1062	483	559	876	689	198	216	1103	1136	695	627	544
Tympanopsis	240	395	1259	544	112	1091	1250	722	284	869	90	2119	825	120	369	399	1384	1182	1188	731	1127	945	1069	80	1105	485	900	1001	542	183	875	1115	899	622	185	347	1099	179	1189	889	1758	2706	3310	1199	481	752	971	667	153	214	1186	1454	622	660	647
Bertia	90	110	468	136	12	367	431	263	75	359	20	846	301	32	110	149	615	361	536	249	517	199	290	14	344	173	335	313	164	89	240	303	431	188	120	130	441	57	288	112	774	590	988	301	152	159	216	417	83	51	459	394	185	289	170
Colletotrichum	106	175	610	1043	73	771	577	374	157	617	154	698	387	179	321	198	588	544	268	283	976	397	684	107	820	299	222	725	184	232	913	294	839	756	279	156	397	152	676	712	564	870	865	683	205	767	557	384	210	100	594	836	258	191	459
Reticulascus	0	2	3	4	0	38	13	10	1	3	0	25	6	0	4	5	10	23	4	7	2	1	33	0	70	37	3	5	3	0	57	11	8	170	7	2	12	1	22	0	11	13	20	21	8	3	33	9	2	0	17	51	8	2	5
Verticillium	145	54	158	45	2	201	102	66	29	133	16	231	63	37	37	29	119	156	103	100	242	129	111	11	155	58	138	107	24	5	206	81	122	71	25	296	72	23	315	82	165	320	245	81	50	101	40	58	29	14	126	94	62	60	46
Sodiomyces	3	2	13	68	1	61	17	8	5	146	1	18	5	5	0	27	23	3	9	12	8	2	18	0	82	4	6	42	6	0	3	2	68	15	1	14	16	3	29	4	4	10	39	17	6	12	30	145	6	2	19	20	25	15	5
Valsa	2	14	50	5	1	26	69	40	22	42	4	45	74	15	15	12	29	9	53	17	38	8	38	13	29	19	27	12	13	1	4	21	35	14	14	10	32	7	63	162	42	23	98	26	13	10	14	72	4	5	53	65	7	23	85
Cytospora	0	3	6	0	1	1	16	9	1	4	0	17	3	0	0	4	18	0	3	2	28	0	4	1	0	0	9	9	9	1	0	5	36	1	1	2	1	1	5	4	9	2	11	6	4	1	1	0	1	0	6	4	19	1	3
Ophiognomonia	5	14	17	2	1	3	20	46	0	3	16	23	3	21	6	2	22	12	42	10	9	3	6	3	8	20	28	8	5	2	32	9	0	91	5	2	32	14	4	3	7	17	26	35	6	4	7	7	1	2	25	7	6	10	3
Cryphonectria	8	5	35	28	8	75	67	23	9	33	25	61	23	26	17	15	24	22	29	13	39	111	59	7	46	13	18	52	31	6	50	19	34	19	7	13	31	9	46	9	64	33	81	22	17	39	247	36	4	396	38	84	26	23	10
Chrysoporthe	3	8	29	2	1	20	32	9	3	15	1	36	6	3	14	10	86	33	23	16	23	6	30	4	15	24	31	46	11	5	8	5	58	29	21	10	20	6	3	13	29	50	61	18	10	38	5	12	0	4	25	29	10	4	9
Diaporthe	18	70	166	26	14	115	160	75	77	91	5	129	50	26	62	52	86	50	103	49	128	15	114	33	80	172	70	137	22	49	96	104	60	114	25	34	105	25	83	44	173	90	124	64	46	139	86	97	20	9	82	171	53	60	33
Stenocarpella	2	0	16	1	10	28	23	23	4	4	0	14	9	0	3	2	14	14	6	13	3	1	8	3	5	8	9	5	2	1	4	4	49	7	0	0	5	30	6	0	14	11	35	13	6	1	1	8	8	3	20	15	4	5	5
Coniella	1	2	4	2	0	5	2	10	10	17	1	5	33	5	2	0	10	13	13	50	5	3	10	1	5	14	11	1	11	2	2	5	7	4	2	3	9	2	10	1	9	17	21	6	0	1	1	12	1	0	20	17	4	1	2
Phyllachora	1	2	9	12	0	10	7	4	85	2	6	38	17	11	3	6	14	3	5	4	4	2	5	2	28	4	13	17	1	0	8	4	8	4	1	2	10	0	45	36	5	19	34	32	2	2	5	5	0	2	7	13	1	3	12
Neurospora	69	114	342	413	40	649	465	328	208	311	40	496	375	131	485	117	360	363	258	460	415	370	643	130	600	343	132	331	107	47	559	345	870	336	206	117	288	152	718	600	360	693	543	440	327	568	331	209	237	104	418	718	518	101	375
Sordaria	4	3	5	2	0	2	35	30	3	1	0	31	1	2	3	4	8	7	2	8	1	9	5	0	5	2	20	1	3	0	2	2	7	10	0	0	10	1	2	0	22	14	32	9	7	1	4	4	0	1	15	6	3	2	3
Podospora	0	4	19	4	1	14	20	6	46	4	0	22	44	1	5	9	23	6	10	3	175	83	13	1	29	7	8	32	2	10	6	11	15	5	2	12	10	1	29	28	52	17	38	22	5	18	3	4	2	1	23	20	25	4	14
Chaetomium	3	11	33	15	9	37	17	19	4	11	1	64	20	3	8	31	31	30	95	40	120	4	29	0	18	7	9	47	9	1	33	22	21	25	7	4	23	12	78	34	48	117	57	44	11	8	25	19	1	4	32	21	2	10	17
Thermothelomyces	2	1	9	2	1	20	11	3	1	74	1	8	8	0	7	5	15	14	3	8	4	0	8	0	4	8	3	4	4	1	10	6	5	6	5	2	11	3	8	4	9	7	19	14	3	3	2	3	2	0	30	14	4	5	8
Thermothielavioides	0	1	10	2	1	1	19	5	2	3	0	15	3	8	1	0	18	9	10	4	5	2	37	0	11	7	0	23	6	2	3	10	3	2	8	7	25	0	2	22	14	18	70	14	10	1	2	10	0	9	14	8	2	13	4
Echinosphaeria	161	175	953	429	35	658	861	443	221	627	74	1312	594	125	267	225	1066	730	888	528	988	429	614	162	770	268	501	590	319	100	562	559	631	591	153	195	640	151	855	721	928	2686	1934	899	313	604	605	571	119	107	850	890	470	433	474
Madurella	3	7	16	2	2	6	17	11	3	3	0	18	1	1	0	4	7	1	11	14	7	4	28	2	36	1	19	8	7	0	1	2	13	23	2	0	9	1	4	2	70	19	27	7	13	10	14	5	3	3	20	8	13	9	1
Ceratocystiopsis	5	4	69	56	2	49	102	20	10	37	1	110	18	2	27	10	53	33	129	45	24	8	45	0	20	7	36	76	10	4	90	17	42	54	8	30	50	8	26	4	53	65	171	63	30	16	112	13	7	3	35	34	22	21	16
Ophiostoma	30	21	49	58	5	91	88	71	17	55	3	89	41	5	19	6	66	21	57	60	238	60	40	2	59	34	51	56	16	8	64	53	137	46	10	25	86	6	46	41	97	125	103	128	25	14	17	131	4	20	52	47	50	41	36
Sporothrix	32	45	68	14	12	60	133	20	43	63	7	85	70	33	30	38	85	36	55	52	81	47	98	4	94	35	68	144	31	7	46	21	91	38	8	23	104	31	54	44	212	104	202	82	26	44	35	56	7	48	92	97	46	60	39
Raffaelea	43	87	181	171	10	277	175	86	43	93	18	212	143	29	100	73	177	95	180	116	600	200	183	8	244	52	110	309	71	15	130	145	194	228	25	143	157	34	221	245	235	200	367	195	107	235	139	82	31	40	174	236	88	102	145
Leptographium	6	13	34	3	1	35	39	60	3	31	2	46	11	0	1	11	22	19	24	15	74	6	26	2	14	9	11	36	47	6	5	16	18	15	5	13	18	2	42	11	46	55	66	63	14	7	9	16	7	8	29	26	2	38	3
Grosmannia	12	23	79	32	14	79	98	21	9	59	7	103	45	13	25	27	79	39	60	24	44	319	81	4	97	24	49	83	13	2	78	43	39	36	10	18	393	7	22	49	138	56	128	49	27	74	122	37	12	15	74	134	17	26	43
Graphilbum	8	6	4	12	1	35	31	11	1	1	6	51	18	0	6	18	66	10	23	27	5	1	26	2	2	2	18	91	8	7	5	22	32	32	1	3	28	2	1	2	15	23	41	20	10	57	4	6	4	5	15	16	11	9	15
Hawksworthiomyces	8	2	30	4	2	7	55	11	12	36	0	22	13	6	11	9	26	27	67	7	13	7	38	2	29	11	8	11	19	13	7	8	20	8	5	13	28	3	7	3	12	19	39	39	13	4	15	21	7	1	58	49	9	1	12
Coniochaeta	4	9	22	8	7	69	48	39	6	101	7	51	74	6	27	5	107	70	29	60	161	105	80	2	47	13	24	82	9	5	121	35	23	61	11	22	35	24	136	46	51	146	92	96	14	72	167	27	10	5	76	89	31	12	44
Gaeumannomyces	4	8	124	12	6	22	27	13	12	15	1	43	22	8	0	2	38	36	34	19	20	13	41	0	34	17	16	7	14	1	18	12	2	35	6	9	12	4	29	16	47	83	68	29	8	8	6	24	2	6	53	31	3	19	26
Nakataea	15	14	32	1	0	30	16	6	3	18	0	26	12	7	10	2	14	4	118	9	37	10	15	0	47	34	10	8	8	6	6	27	23	2	1	9	17	4	8	5	29	10	83	9	8	92	7	68	4	57	22	67	6	18	7
Magnaporthiopsis	9	4	39	7	5	23	48	30	11	19	2	62	16	11	20	14	74	27	31	17	27	50	27	5	26	10	34	67	23	4	33	17	68	19	9	9	43	24	14	37	41	45	60	27	36	50	62	32	3	6	20	51	37	13	22
Falciphora	0	16	15	4	4	11	9	6	14	5	2	15	20	0	2	2	13	9	20	5	17	7	17	1	6	9	21	6	18	1	5	20	2	29	9	6	37	3	3	2	13	24	105	14	7	5	16	7	2	2	30	8	5	11	13
Pyricularia	14	48	126	28	7	134	66	117	29	113	8	125	121	15	46	28	104	91	48	34	45	101	126	14	232	29	202	148	47	6	86	71	80	115	78	10	122	38	171	168	141	79	152	60	52	186	280	45	8	12	110	203	51	30	66
Pseudohalonectria	0	20	11	1	1	26	14	8	4	34	3	26	28	2	2	5	15	3	27	7	6	4	25	1	9	14	12	5	10	1	4	12	14	37	2	3	21	2	31	3	40	23	29	40	7	2	17	20	5	2	41	9	7	7	3
Ophioceras	6	3	17	3	1	16	31	9	2	15	1	117	22	1	176	2	41	30	16	10	23	4	18	1	70	10	7	8	6	3	50	5	7	56	1	2	28	2	38	20	16	29	55	31	2	3	2	9	1	0	31	30	6	4	6
Phaeoacremonium	3	8	9	8	0	7	18	8	2	21	4	29	5	3	1	0	26	96	9	6	16	2	18	3	12	3	3	3	5	2	19	9	23	0	3	5	26	0	2	2	8	13	47	43	1	3	0	30	0	0	16	6	7	12	4
Xylaria	7	77	51	24	10	191	83	43	68	45	13	183	60	26	29	26	82	118	34	75	78	150	108	20	128	39	38	181	10	19	132	74	285	76	27	163	64	31	62	90	102	122	193	104	93	161	38	72	7	38	128	170	26	19	43
Rosellinia	0	2	5	4	0	11	39	6	4	4	0	10	4	0	16	4	6	7	14	7	8	26	17	32	9	10	10	5	5	3	13	21	20	21	11	1	8	4	9	1	29	17	61	9	4	8	3	20	1	2	22	14	7	14	7
Kretzschmaria	1	5	11	0	0	11	12	8	4	2	0	17	18	2	48	0	4	24	8	11	9	4	9	0	44	3	2	22	3	0	17	0	74	6	2	0	5	2	49	1	4	38	34	19	4	3	9	3	0	4	19	17	10	2	1
Amphirosellinia	2	10	15	37	0	14	13	10	2	14	0	15	11	2	11	7	4	11	12	3	7	0	7	2	19	7	1	5	0	2	3	5	9	60	11	5	12	5	5	0	19	28	12	21	7	17	32	0	4	1	9	27	0	1	5
Eutypa	0	8	10	2	1	14	19	13	15	21	4	10	22	2	6	5	19	12	6	15	2	27	34	3	45	11	7	5	3	0	2	10	29	5	6	3	4	2	16	4	18	10	28	5	15	7	9	2	8	2	10	19	4	5	7
Arthrinium	5	2	10	14	2	86	22	20	25	22	1	18	1	1	5	0	29	8	11	17	11	20	9	2	92	2	2	3	2	2	101	30	34	15	2	7	7	9	22	4	3	15	37	7	20	16	4	12	1	3	8	18	594	2	5
Microdochium	5	3	15	1	0	2	18	12	5	6	1	63	3	39	1	3	40	6	7	12	10	0	13	1	5	3	35	2	6	2	3	3	10	2	1	6	9	0	36	2	19	8	72	12	0	4	1	4	0	2	2	10	2	8	8
Pestalotiopsis	4	1	42	7	3	24	28	13	4	9	7	36	18	8	4	12	28	17	27	14	36	3	27	4	26	11	16	17	12	13	15	6	17	188	1	11	20	22	36	1	24	59	46	73	24	15	8	11	3	26	38	38	3	14	5
Hypoxylon	12	16	45	22	32	132	54	38	15	38	4	80	66	18	132	24	53	32	48	30	38	70	37	17	55	28	13	22	8	19	88	21	98	46	31	26	69	28	66	223	60	91	91	90	31	97	64	44	11	16	60	109	27	51	175
Daldinia	15	13	23	2	3	32	54	13	3	27	0	32	27	15	9	8	32	36	8	14	57	75	33	4	67	86	2	41	13	0	23	22	21	96	10	22	68	28	34	11	16	20	37	33	7	30	20	13	3	10	62	54	17	17	12
Annulohypoxylon	8	1	4	143	0	28	2	2	4	47	1	19	40	1	2	4	1	31	16	8	11	2	50	2	8	1	1	62	3	0	1	2	5	88	1	1	72	0	120	5	8	81	60	16	5	6	107	24	4	7	40	57	2	6	3
Monosporascus	172	114	208	98	43	397	348	256	132	283	25	356	187	203	245	87	302	356	137	114	336	201	342	25	386	291	102	310	135	93	477	130	197	452	133	84	263	130	392	206	180	378	331	207	123	350	190	196	270	47	314	507	131	73	154
Herpomyces	0	1	7	54	0	23	6	10	2	5	0	15	3	1	3	4	7	4	2	57	7	0	8	1	1	2	3	65	4	4	2	0	10	1	0	0	0	0	1	13	3	3	2	2	3	38	0	2	1	2	0	2	3	0	4
Tremella	3	2	5	1	1	4	21	2	3	18	0	87	4	1	3	1	8	2	2	33	1	0	7	0	11	11	2	29	1	0	2	2	9	5	1	3	3	0	52	15	7	7	15	3	9	2	3	5	2	0	16	9	1	1	4
Papiliotrema	3	3	5	3	4	61	9	3	2	46	0	10	15	0	120	5	84	55	10	9	41	1	18	0	116	5	5	13	1	1	102	0	17	15	5	10	6	1	158	17	20	97	25	18	10	0	31	3	1	2	46	14	20	8	12
Cryptococcus	16	11	31	51	5	121	115	22	15	37	4	70	115	251	10	30	51	110	32	29	49	23	79	11	167	21	9	101	14	3	149	35	84	26	10	17	16	16	69	74	49	39	119	94	19	57	125	21	8	12	74	93	36	10	95
Kwoniella	2	23	27	3	2	99	49	36	13	31	1	59	36	9	22	40	21	26	20	31	12	39	60	3	86	21	40	51	108	3	26	10	44	133	34	8	26	9	61	56	34	30	52	29	14	94	59	37	6	17	65	35	11	7	38
Dioszegia	0	0	7	3	0	6	5	29	1	1	0	21	2	0	0	1	28	3	7	4	6	2	11	5	15	3	1	2	4	0	10	0	9	7	0	3	2	1	3	1	17	2	57	4	2	3	3	5	0	0	24	9	1	3	3
Saitozyma	4	22	50	3	57	41	57	57	25	45	3	55	16	8	8	5	53	45	35	28	16	30	38	2	62	25	29	7	18	4	13	47	28	37	6	13	25	3	70	57	34	50	171	49	11	11	84	27	11	6	28	46	11	14	17
Phaeotremella	1	2	9	0	4	2	7	8	12	4	2	9	7	4	0	1	8	3	8	7	35	1	17	3	26	4	0	4	0	1	8	9	52	17	1	3	4	0	8	0	9	17	18	7	2	3	5	23	0	2	19	10	3	3	3
Bullera	1	1	2	1	0	0	1	3	0	3	0	7	2	2	5	2	6	3	6	3	1	1	3	0	7	0	5	2	1	0	0	1	0	16	2	0	0	0	10	0	5	10	19	9	0	0	0	6	0	3	20	5	4	2	0
Mrakia	5	5	10	1	1	4	4	16	63	4	0	13	5	15	2	11	22	4	5	9	5	1	9	10	40	6	6	7	5	0	9	9	26	11	2	3	9	2	15	20	15	11	32	24	6	22	6	8	1	0	12	21	3	4	5
Phaffia	2	5	6	0	0	4	3	8	13	0	0	3	5	0	0	1	8	1	4	18	3	0	5	0	13	0	1	0	2	0	2	11	1	13	0	1	2	0	0	1	9	4	9	36	0	6	1	1	1	0	0	5	0	1	1
Filobasidium	0	0	9	0	0	2	11	0	5	1	0	13	19	0	12	16	4	3	3	3	7	0	4	0	12	0	8	20	0	1	11	2	1	2	6	0	3	4	0	0	3	4	1	0	1	1	1	0	0	0	4	1	2	0	6
Naganishia	0	0	2	1	0	1	6	2	0	8	0	7	1	0	0	3	6	1	1	0	4	0	11	0	3	1	2	26	1	0	0	0	0	3	3	2	0	0	2	10	2	4	6	5	1	0	0	7	2	0	3	0	0	2	1
